X,0.20554558294218855 0.6162554538087758 -3.0759774968201907 0.7697679949379028,-0.4119287326682566 3.522707057387141 -7.305771649796344 2.638635004003944,-2.5185297589997164 17.6832791563872 -38.14671402583667 24.290933163017485
2.537,0.2888284168919262,0.05092247879955947,0.2035853799215488
2.538,0.29285040209057045,0.05353733388901771,0.20653157596662197
2.539,0.2968767498482612,0.05615296154186167,0.2094747863988573
2.54,0.30090746139826874,0.058769359286493295,0.21241499610707137
2.541,0.30494253797386794,0.061386524651367846,0.21535218998005234
2.542,0.30898198080833095,0.06400445516489084,0.21828635290664522
2.543,0.3130257911349352,0.06662314835549976,0.2212174697756666
2.544,0.31707397018695116,0.06924260175162145,0.22414552547594724
2.545,0.32112651919765,0.07186281288167917,0.22707050489627534
2.546,0.32518343940031014,0.07448377927410688,0.2299923929255243
2.547,0.3292447320282046,0.07710549845732784,0.23291117445246812
2.548,0.33331039831460196,0.07972796795977244,0.23582683436595175
2.549,0.3373804394927815,0.08235118530986396,0.23873935755480602
2.55,0.34145485679601273,0.0849751480360399,0.24164872890781908
2.551,0.3455336514575713,0.08759985366671641,0.24455493331386435
2.552,0.3496168247107294,0.0902252997303239,0.24745795566168738
2.553,0.35370437778876096,0.09285148375529273,0.2503577808401758
2.554,0.3577963119249399,0.0954784032700462,0.25325439373813197
2.555,0.3618926283525401,0.09810605580301823,0.25614777924434406
2.556,0.3659933283048338,0.10073443888262856,0.2590379222476855
2.557,0.37009841301509483,0.10336355003732178,0.2619248076369729
2.558,0.3742078837165963,0.10599338679550341,0.2648084203010086
2.559,0.37832174164261567,0.10862394668561093,0.267688745128595
2.56,0.38243998802642065,0.11125522723607117,0.27056576700856283
2.561,0.38656262410128606,0.11388722597531808,0.2734394708297714
2.562,0.39068965110048937,0.11651994043177138,0.276309841481023
2.563,0.39482107025730007,0.11915336813386146,0.27917686385110585
2.564,0.3989568828049921,0.12178750661000803,0.28204052282887915
2.565,0.4030970899768411,0.1244223533886557,0.2849008033031595
2.566,0.40724169300611757,0.12705790599821354,0.2877576901627492
2.567,0.41139069312609977,0.12969416196712613,0.29061116829650757
2.568,0.41554409157005456,0.13233111882380966,0.2934612225931943
2.569,0.4197018895712603,0.1349687740966945,0.296307837941697
2.57,0.4238640883629874,0.1376071253142075,0.2991509992307897
2.571,0.42803068917851506,0.140246170004779,0.30199069134931733
2.572,0.43220169325111013,0.14288590569683945,0.3048268991860823
2.573,0.4363771018140483,0.145526329918805,0.3076596076299438
2.574,0.44055691610060443,0.14816744019910955,0.31048880156966163
2.575,0.4447411373440533,0.15080923406618707,0.3133144658941376
2.576,0.4489297667776626,0.15345170904846084,0.31613658549215984
2.577,0.45312280563471163,0.15609486267435413,0.3189551452524739
2.578,0.45732025514846986,0.15873869247229733,0.3217701300640101
2.579,0.46152211655221476,0.16138319597071726,0.32458152481554237
2.58,0.4657283910792176,0.16402837069804432,0.32738931439588725
2.581,0.46993907996274964,0.1666742141827089,0.3301934836938898
2.582,0.4741541844360875,0.1693207239531236,0.33299401759835234
2.583,0.4783737057325068,0.17196789753773656,0.3357909009981057
2.584,0.48259764508527536,0.17461573246496043,0.33858411878195227
2.585,0.4868260037276706,0.17726422626322913,0.341373655838737
2.586,0.4910587828929638,0.1799133764609695,0.34415949705727655
2.587,0.49529598381443063,0.1825631805866048,0.34694162732637324
