X,Lagrange,Newton,Spline2,Spline3,Spline4
0.52,-0.8573351144251004,-0.6611076029531954,-0.8403762886597939,-0.8806206831955141,-0.8335169445794524
0.521,-0.8586256012279577,-0.6619059520456503,-0.8416804123711341,-0.8819531476914906,-0.8348614747820948
0.522,-0.8599157793774046,-0.6627052324765246,-0.8429845360824744,-0.883284651482903,-0.8362062302395352
0.523,-0.8612056508496309,-0.663505439497417,-0.8442886597938145,-0.8846151945697517,-0.837551207714396
0.524,-0.8624952176018112,-0.6643065683657687,-0.8455927835051548,-0.8859447769520362,-0.8388964039692993
0.525,-0.8637844815721334,-0.6651086143448605,-0.8468969072164949,-0.887273398629757,-0.8402418157668677
0.526,-0.8650734446798218,-0.665911572703809,-0.8482010309278352,-0.8886010596029136,-0.8415874398697233
0.527,-0.8663621088251665,-0.6667154387175649,-0.8495051546391754,-0.8899277598715065,-0.8429332730404883
0.528,-0.8676504758895494,-0.6675202076669102,-0.8508092783505156,-0.8912534994355353,-0.8442793120417852
0.529,-0.8689385477354699,-0.6683258748384544,-0.8521134020618558,-0.8925782782950002,-0.8456255536362361
0.53,-0.8702263262065735,-0.6691324355246326,-0.853417525773196,-0.8939020964499012,-0.8469719945864638
0.531,-0.8715138131276776,-0.6699398850237024,-0.8547216494845362,-0.8952249539002383,-0.84831863165509
0.532,-0.8728010103047958,-0.6707482186397404,-0.8560257731958764,-0.8965468506460113,-0.8496654616047374
0.533,-0.8740879195251702,-0.6715574316826414,-0.8573298969072166,-0.8978677866872204,-0.8510124811980281
0.534,-0.8753745425572915,-0.6723675194681129,-0.8586340206185569,-0.8991877620238656,-0.8523596871975845
0.535,-0.8766608811509295,-0.6731784773176742,-0.859938144329897,-0.900506776655947,-0.8537070763660289
0.536,-0.8779469370371618,-0.6739903005586533,-0.8612422680412373,-0.9018248305834643,-0.8550546454659836
0.537,-0.8792327119283934,-0.6748029845241831,-0.8625463917525774,-0.9031419238064177,-0.8564023912600709
0.538,-0.8805182075183904,-0.6756165245532001,-0.8638505154639177,-0.904458056324807,-0.857750310510913
0.539,-0.8818034254823053,-0.6764309159904404,-0.8651546391752578,-0.9057732281386327,-0.8590983999811325
0.54,-0.8830883674766978,-0.6772461541864369,-0.8664587628865981,-0.9070874392478943,-0.8604466564333514
0.541,-0.8843730351395702,-0.6780622344975177,-0.8677628865979383,-0.9084006896525918,-0.861795076630192
0.542,-0.8856574300903903,-0.6788791522858019,-0.8690670103092785,-0.9097129793527255,-0.8631436573342769
0.543,-0.8869415539301132,-0.6796969029191975,-0.8703711340206187,-0.9110243083482954,-0.8644923953082281
0.544,-0.8882254082412175,-0.6805154817713984,-0.8716752577319589,-0.9123346766393011,-0.865841287314668
0.545,-0.8895089945877235,-0.6813348842218817,-0.8729793814432991,-0.913644084225743,-0.8671903301162193
0.546,-0.8907923145152252,-0.6821551056559045,-0.8742835051546393,-0.914952531107621,-0.8685395204755036
0.547,-0.8920753695509167,-0.6829761414645025,-0.8755876288659795,-0.9162600172849349,-0.8698888551551437
0.548,-0.8933581612036112,-0.6837979870444845,-0.8768917525773198,-0.917566542757685,-0.8712383309177617
0.549,-0.8946406909637814,-0.6846206377984324,-0.8781958762886599,-0.9188721075258712,-0.87258794452598
0.55,-0.8959229603035733,-0.6854440891346966,-0.8795000000000002,-0.9201767115894932,-0.8739376927424208
0.551,-0.8972049706768404,-0.686268336467394,-0.8808041237113403,-0.9214803549485515,-0.8752875723297066
0.552,-0.8984867235191667,-0.6870933752164052,-0.8821082474226806,-0.9227830376030457,-0.8766375800504594
0.553,-0.8997682202478976,-0.687919200807371,-0.8834123711340207,-0.9240847595529762,-0.8779877126673019
0.554,-0.9010494622621597,-0.68874580867169,-0.884716494845361,-0.9253855207983427,-0.8793379669428562
0.555,-0.9023304509428961,-0.6895731942465164,-0.8860206185567012,-0.926685321339145,-0.8806883396397445
0.556,-0.9036111876528834,-0.6904013529747559,-0.8873247422680414,-0.9279841611753836,-0.8820388275205892
0.557,-0.904891673736767,-0.6912302803050645,-0.8886288659793816,-0.9292820403070583,-0.8833894273480126
0.558,-0.9061719105210864,-0.692059971691844,-0.8899329896907218,-0.9305789587341688,-0.8847401358846371
0.559,-0.9074518993142932,-0.6928904225952403,-0.891237113402062,-0.9318749164567156,-0.8860909498930848
0.56,-0.9087316414067894,-0.6937216284811402,-0.8925412371134022,-0.9331699134746982,-0.8874418661359782
0.561,-0.9100111380709474,-0.694553584821169,-0.8938453608247424,-0.9344639497881172,-0.8887928813759395
0.562,-0.9112903905611389,-0.695386287092687,-0.8951494845360827,-0.9357570253969721,-0.890143992375591
0.563,-0.9125694001137604,-0.696219730778787,-0.8964536082474227,-0.9370491403012629,-0.8914951958975551
0.564,-0.9138481679472612,-0.6970539113682921,-0.8977577319587629,-0.93834029450099,-0.8928464887044542
0.565,-0.9151266952621679,-0.6978888243557516,-0.8990618556701031,-0.9396304879961531,-0.8941978675589103
0.566,-0.9164049832411141,-0.6987244652414395,-0.9003659793814434,-0.9409197207867521,-0.8955493292235458
0.567,-0.9176830330488639,-0.6995608295313506,-0.9016701030927835,-0.9422079928727873,-0.8969008704609833
0.568,-0.9189608458323411,-0.7003979127371989,-0.9029742268041238,-0.9434953042542585,-0.8982524880338448
0.569,-0.9202384227206559,-0.7012357103764133,-0.9042783505154639,-0.944781654931166,-0.8996041787047526
0.57,-0.9215157648251286,-0.7020742179721361,-0.9055824742268042,-0.9460670449035093,-0.9009559392363292
0.571,-0.9227928732393185,-0.7029134310532197,-0.9068865979381443,-0.9473514741712887,-0.9023077663911967
0.572,-0.9240697490390528,-0.7037533451542235,-0.9081907216494846,-0.9486349427345043,-0.9036596569319775
0.573,-0.9253463932824482,-0.7045939558154115,-0.9094948453608248,-0.9499174505931559,-0.905011607621294
0.574,-0.9266228070099402,-0.7054352585827494,-0.910798969072165,-0.9511989977472435,-0.9063636152217683
0.575,-0.9278989912443122,-0.7062772490079011,-0.9121030927835052,-0.9524795841967671,-0.9077156764960229
0.576,-0.9291749469907179,-0.7071199226482277,-0.9134072164948454,-0.9537592099417268,-0.90906778820668
0.577,-0.9304506752367099,-0.7079632750667825,-0.9147113402061856,-0.9550378749821227,-0.910419947116362
0.578,-0.9317261769522669,-0.7088073018323099,-0.9160154639175259,-0.9563155793179546,-0.9117721499876911
0.579,-0.933001453089819,-0.7096519985192412,-0.917319587628866,-0.9575923229492224,-0.9131243935832896
0.58,-0.9342765045842765,-0.7104973607076933,-0.9186237113402063,-0.9588681058759264,-0.9144766746657799
0.581,-0.9355513323530541,-0.7113433839834641,-0.9199278350515464,-0.9601429280980666,-0.9158289899977842
0.582,-0.9368259372960988,-0.7121900639380316,-0.9212319587628867,-0.9614167896156426,-0.9171813363419249
0.583,-0.9381003202959175,-0.7130373961685499,-0.9225360824742268,-0.9626896904286548,-0.9185337104608241
0.584,-0.9393744822176016,-0.7138853762778459,-0.9238402061855671,-0.9639616305371028,-0.9198861091171046
0.585,-0.9406484239088562,-0.7147339998744184,-0.9251443298969073,-0.9652326099409873,-0.9212385290733881
0.586,-0.9419221462000225,-0.7155832625724331,-0.9264484536082475,-0.9665026286403077,-0.9225909670922973
0.587,-0.9431956499041094,-0.7164331599917216,-0.9277525773195877,-0.967771686635064,-0.9239434199364543
0.588,-0.9444689358168189,-0.7172836877577773,-0.9290567010309279,-0.9690397839252565,-0.9252958843684816
0.589,-0.9457420047165703,-0.7181348415017536,-0.9303608247422681,-0.9703069205108851,-0.9266483571510015
0.59,-0.9470148573645293,-0.7189866168604595,-0.9316649484536083,-0.9715730963919496,-0.9280008350466359
0.591,-0.9482874945046338,-0.7198390094763595,-0.9329690721649485,-0.9728383115684502,-0.9293533148180076
0.592,-0.9495599168636206,-0.7206920149975679,-0.9342731958762888,-0.9741025660403868,-0.9307057932277388
0.593,-0.9508321251510523,-0.7215456290778475,-0.9355773195876289,-0.9753658598077597,-0.9320582670384516
0.594,-0.9521041200593436,-0.7223998473766067,-0.9368814432989692,-0.9766281928705686,-0.9334107330127686
0.595,-0.9533759022637887,-0.7232546655588967,-0.9381855670103093,-0.9778895652288133,-0.9347631879133117
0.596,-0.9546474724225869,-0.7241100792954083,-0.9394896907216496,-0.9791499768824944,-0.9361156285027036
0.597,-0.95591883117687,-0.7249660842624693,-0.9407938144329897,-0.9804094278316114,-0.9374680515435664
0.598,-0.9571899791507307,-0.725822676142042,-0.94209793814433,-0.9816679180761644,-0.9388204537985224
0.599,-0.9584609169512439,-0.7266798506217196,-0.9434020618556702,-0.9829254476161536,-0.940172832030194
0.6,-0.9597316451685003,-0.727537603394724,-0.9447061855670104,-0.9841820164515787,-0.9415251830012036
0.601,-0.9610021643756275,-0.7283959301599032,-0.9460103092783506,-0.98543762458244,-0.9428775034741732
0.602,-0.9622724751288201,-0.7292548266217282,-0.9473144329896908,-0.9866922720087374,-0.9442297902117253
0.603,-0.9635425779673639,-0.7301142884902898,-0.948618556701031,-0.9879459587304706,-0.9455820399764822
0.604,-0.9648124734136652,-0.7309743114812959,-0.9499226804123712,-0.9891986847476402,-0.9469342495310662
0.605,-0.9660821619732753,-0.7318348913160698,-0.9512268041237114,-0.9904504500602457,-0.9482864156380996
0.606,-0.9673516441349183,-0.7326960237215457,-0.9525309278350517,-0.9917012546682871,-0.9496385350602047
0.607,-0.968620920370517,-0.7335577044302672,-0.9538350515463918,-0.9929510985717648,-0.9509906045600038
0.608,-0.9698899911352212,-0.7344199291803841,-0.9551391752577321,-0.9941999817706784,-0.9523426209001192
0.609,-0.971158856867432,-0.7352826937156488,-0.9564432989690722,-0.9954479042650282,-0.9536945808431733
0.61,-0.9724275179888301,-0.7361459937854148,-0.9577474226804125,-0.996694866054814,-0.9550464811517883
0.611,-0.9736959749044016,-0.7370098251446331,-0.9590515463917526,-0.9979408671400357,-0.9563983185885864
0.612,-0.9749642280024662,-0.7378741835538498,-0.9603556701030929,-0.9991859075206937,-0.9577500899161903
0.613,-0.9762322776547028,-0.7387390647792024,-0.9616597938144331,-1.0004299871967879,-0.9591017918972218
0.614,-0.977500124216174,-0.7396044645924182,-0.9629639175257733,-1.0016731061683175,-0.9604534212943036
0.615,-0.9787677680253575,-0.740470378770811,-0.9642680412371135,-1.002915264435284,-0.9618049748700577
0.616,-0.9800352094041697,-0.7413368030972779,-0.9655721649484537,-1.004156461997686,-0.9631564493871067
0.617,-0.9813024486579918,-0.7422037333602971,-0.9668762886597939,-1.005396698855524,-0.9645078416080726
0.618,-0.9825694860756997,-0.7430711653539243,-0.9681804123711341,-1.0066359750087985,-0.965859148295578
0.619,-0.9838363219296856,-0.7439390948777908,-0.9694845360824743,-1.0078742904575086,-0.9672103662122451
0.62,-0.9851029564758902,-0.7448075177371004,-0.9707886597938146,-1.009111645201655,-0.9685614921206961
0.621,-0.9863693899538257,-0.7456764297426264,-0.9720927835051547,-1.0103480392412378,-0.9699125227835534
0.622,-0.9876356225866046,-0.7465458267107086,-0.973396907216495,-1.011583472576256,-0.9712634549634394
0.623,-0.9889016545809644,-0.7474157044632508,-0.9747010309278351,-1.0128179452067108,-0.9726142854229761
0.624,-0.9901674861272942,-0.7482860588277181,-0.9760051546391754,-1.0140514571326014,-0.9739650109247862
0.625,-0.9914331173996656,-0.7491568856371339,-0.9773092783505156,-1.015284008353928,-0.9753156282314918
0.626,-0.9926985485558537,-0.7500281807300774,-0.9786134020618558,-1.0165155988706909,-0.9766661341057151
0.627,-0.9939637797373668,-0.7508999399506798,-0.979917525773196,-1.0177462286828896,-0.9780165253100787
0.628,-0.9952288110694733,-0.7517721591486227,-0.9812216494845362,-1.0189758977905243,-0.9793667986072045
0.629,-0.996493642661227,-0.7526448341791351,-0.9825257731958764,-1.0202046061935952,-0.9807169507597152
0.63,-0.9977582746054939,-0.7535179609029896,-0.9838298969072166,-1.0214323538921022,-0.982066978530233
0.631,-0.9990227069789814,-0.7543915351865006,-0.9851340206185568,-1.0226591408860455,-0.98341687868138
0.632,-1.0002869398422605,-0.7552655529015213,-0.9864381443298971,-1.0238849671754244,-0.9847666479757787
0.633,-1.0015509732397962,-0.7561400099254404,-0.9877422680412372,-1.0251098327602397,-0.9861162831760514
0.634,-1.0028148071999745,-0.7570149021411798,-0.9890463917525775,-1.026333737640491,-0.9874657810448203
0.635,-1.0040784417351234,-0.757890225437192,-0.9903505154639176,-1.0275566818161783,-0.9888151383447078
0.636,-1.0053418768415474,-0.7587659757074565,-0.9916546391752579,-1.0287786652873017,-0.9901643518383362
0.637,-1.0066051124995496,-0.7596421488514773,-0.992958762886598,-1.0299996880538609,-0.9915134182883277
0.638,-1.007868148673459,-0.7605187407742806,-0.9942628865979383,-1.0312197501158564,-0.9928623344573048
0.639,-1.0091309853116566,-0.7613957473864112,-0.9955670103092785,-1.032438851473288,-0.9942110971078896
0.64,-1.0103936223466037,-0.7622731646039307,-0.9968711340206187,-1.0336569921261556,-0.9955597030027045
0.641,-1.0116560596948683,-0.7631509883484134,-0.9981752577319589,-1.0348741720744594,-0.9969081489043718
0.642,-1.0129182972571509,-0.7640292145469445,-0.9994793814432991,-1.036090391318199,-0.998256431575514
0.643,-1.0141803349183105,-0.7649078391321169,-1.0007835051546392,-1.0373056498573747,-0.9996045477787532
0.644,-1.0154421725473926,-0.7657868580420283,-1.0020876288659795,-1.0385199476919866,-1.0009524942767116
0.645,-1.0167038099976573,-0.766666267220279,-1.0033917525773197,-1.0397332848220344,-1.0023002678320116
0.646,-1.0179652471066027,-0.7675460626159679,-1.00469587628866,-1.0409456612475183,-1.0036478652072756
0.647,-1.0192264836959932,-0.7684262401836911,-1.0060000000000002,-1.0421570769684385,-1.0049952831651259
0.648,-1.020487519571887,-0.7693067958835378,-1.0073041237113403,-1.0433675319847944,-1.0063425184681847
0.649,-1.0217483545246608,-0.7701877256810888,-1.0086082474226805,-1.0445770262965866,-1.0076895678790743
0.65,-1.0230089883290385,-0.7710690255474123,-1.0099123711340208,-1.0457855599038148,-1.009036428160417
0.651,-1.0242694207441165,-0.7719506914590623,-1.0112164948453608,-1.0469931328064792,-1.0103830960748352
0.652,-1.02552965151339,-0.7728327193980747,-1.0125206185567013,-1.0481997450045795,-1.0117295683849512
0.653,-1.0267896803647831,-0.7737151053519655,-1.0138247422680413,-1.0494053964981158,-1.0130758418533874
0.654,-1.028049507010669,-0.7745978453137278,-1.0151288659793816,-1.0506100872870883,-1.0144219132427659
0.655,-1.0293091311479046,-0.7754809352818279,-1.0164329896907218,-1.0518138173714968,-1.015767779315709
0.656,-1.0305685524578503,-0.7763643712602041,-1.0177371134020619,-1.0530165867513412,-1.0171134368348391
0.657,-1.0318277706064007,-0.7772481492582624,-1.0190412371134023,-1.0542183954266218,-1.0184588825627787
0.658,-1.0330867852440107,-0.7781322652908751,-1.0203453608247424,-1.0554192433973388,-1.0198041132621498
0.659,-1.0343455960057182,-0.7790167153783769,-1.0216494845360826,-1.0566191306634913,-1.021149125695575
0.66,-1.0356042025111787,-0.7799014955465629,-1.0229536082474229,-1.0578180572250802,-1.0224939166256761
0.661,-1.036862604364686,-0.7807866018266846,-1.024257731958763,-1.0590160230821049,-1.0238384828150757
0.662,-1.0381208011551983,-0.7816720302554482,-1.0255618556701034,-1.0602130282345659,-1.0251828210263962
0.663,-1.039378792456368,-0.7825577768750122,-1.0268659793814434,-1.061409072682463,-1.02652692802226
0.664,-1.040636577826569,-0.7834438377329829,-1.0281701030927837,-1.062604156425796,-1.0278708005652892
0.665,-1.0418941568089193,-0.7843302088824126,-1.029474226804124,-1.063798279464565,-1.029214435418106
0.666,-1.0431515289313107,-0.7852168863817973,-1.030778350515464,-1.0649914417987703,-1.030557829343333
0.667,-1.0444086937064352,-0.7861038662950728,-1.0320824742268044,-1.0661836434284113,-1.0319009791035922
0.668,-1.0456656506318107,-0.7869911446916129,-1.0333865979381445,-1.0673748843534887,-1.0332438814615064
0.669,-1.046922399189809,-0.7878787176462254,-1.0346907216494847,-1.068565164574002,-1.0345865331796973
0.67,-1.048178938847681,-0.7887665812391508,-1.035994845360825,-1.0697544840899513,-1.0359289310207875
0.671,-1.0494352690575837,-0.7896547315560577,-1.037298969072165,-1.070942842901337,-1.0372710717473994
0.672,-1.050691389256608,-0.7905431646880418,-1.0386030927835053,-1.0721302410081583,-1.038612952122155
0.673,-1.0519472988668055,-0.7914318767316221,-1.0399072164948455,-1.073316678410416,-1.039954568907677
0.674,-1.0532029972952142,-0.7923208637887377,-1.0412113402061858,-1.0745021551081098,-1.0412959188665873
0.675,-1.054458483933882,-0.7932101219667463,-1.042515463917526,-1.0756866711012394,-1.0426369987615085
0.676,-1.0557137581599,-0.7940996473784203,-1.043819587628866,-1.0768702263898051,-1.0439778053550628
0.677,-1.0569688193354263,-0.7949894361419443,-1.0451237113402063,-1.078052820973807,-1.0453183354098725
0.678,-1.0582236668077094,-0.7958794843809118,-1.0464278350515466,-1.0792344548532449,-1.04665858568856
0.679,-1.0594782999091195,-0.7967697882243239,-1.0477319587628868,-1.080415128028119,-1.0479985529537474
0.68,-1.0607327179571737,-0.7976603438065846,-1.049036082474227,-1.0815948404984288,-1.0493382339680573
0.681,-1.061986920254562,-0.7985511472674993,-1.0503402061855671,-1.0827735922641748,-1.0506776254941117
0.682,-1.0632409060891728,-0.7994421947522716,-1.0516443298969074,-1.0839513833253571,-1.052016724294533
0.683,-1.0644946747341253,-0.8003334824115006,-1.0529484536082476,-1.085128213681975,-1.053355527131944
0.684,-1.0657482254477848,-0.8012250064011773,-1.0542525773195877,-1.0863040833340294,-1.054694030768966
0.685,-1.067001557473804,-0.802116762882683,-1.0555567010309281,-1.0874789922815196,-1.0560322319682223
0.686,-1.0682546700411393,-0.8030087480227855,-1.0568608247422682,-1.088652940524446,-1.0573701274923344
0.687,-1.069507562364078,-0.8039009579936376,-1.0581649484536084,-1.0898259280628084,-1.0587077141039252
